industry_id,industry_descr,term,estimate,std.error,conf.low,conf.high,p.value
21,Cocoa and cocoa products,af_to_igad,-0.5076150511759598,0.10402449794225893,-0.7114993206526483,-0.3037307816992714,1.0621259622571375e-6
22,"Beverages, nec",igad_to_af,-0.13713338013823084,0.04633618266116346,-0.2279506293351805,-0.04631613094128116,0.0030810746129561377
22,"Beverages, nec",af_to_igad,-0.18591971835716264,0.03638565731178516,-0.25723429624207805,-0.11460514047224726,3.22674269029407e-7
23,Cotton,igad_to_af,0.023168163638201497,0.02216899757596945,-0.020282273184054372,0.06661860046045737,0.295990423466378
23,Cotton,af_to_igad,-0.04094915100048478,0.03898631506263463,-0.11736092441318005,0.03546262241221049,0.2935586987042877
24,Tobacco leaves and cigarettes,igad_to_af,-0.167540488061936,0.02854059304596166,-0.22347902252943516,-0.11160195359443684,4.351318821601851e-9
24,Tobacco leaves and cigarettes,af_to_igad,-0.25861010545491575,0.033889598127997494,-0.3250324972363269,-0.19218771367350462,2.3301529749910313e-14
25,Spices,igad_to_af,-0.39497424595184727,0.026828574029532464,-0.44755728480629753,-0.342391207097397,4.646609916216788e-49
25,Spices,af_to_igad,-0.2664584899401552,0.03649130433595747,-0.33798013218752215,-0.19493684769278824,2.8357986375952366e-13
26,"Other agricultural products, nec",igad_to_af,-0.18854366850013426,0.027499990191707454,-0.2424426588510856,-0.13464467814918293,7.074810487014305e-12
26,"Other agricultural products, nec",af_to_igad,-0.07614199512637307,0.032424115941003535,-0.13969209460129103,-0.012591895651455104,0.018858631596998677
27,Forestry,igad_to_af,-0.025897107014888347,0.03787254481386477,-0.10012593085294248,0.048331716823165796,0.49410378666016436
27,Forestry,af_to_igad,0.05656461311704768,0.03210808349183342,-0.00636607413955087,0.11949530037364622,0.07812103805696412
28,Fishing,igad_to_af,-2.44140625e-4,1808.8416139265867,-3545.2646611740392,3545.2641728927892,0.9999998923089596
28,Fishing,af_to_igad,-0.05029296875,1808.8415735140293,-3545.314630795007,3545.214044857507,0.9999778156451814
29,Mining of hard coal,igad_to_af,0.337152670662895,0.05962378488353055,0.22029219966921143,0.4540131416565786,1.5614837714497754e-8
29,Mining of hard coal,af_to_igad,0.17075548974114674,0.052695915491264844,0.06747339324590136,0.27403758623639213,0.0011936494947991567
30,Mining of lignite,igad_to_af,3.6003847669304463,2.385268262267998,-1.0746551205812684,8.275424654442162,0.1311900776358375
30,Mining of lignite,af_to_igad,-5.116513067903184,84.16428410653612,-170.07547870131083,159.84245256550446,0.951524881404994
31,Extraction crude petroleum and natural gas,igad_to_af,-0.1320573631385209,0.06392338092702532,-0.2573448875255251,-0.0067698387515166825,0.03884080325131487
31,Extraction crude petroleum and natural gas,af_to_igad,-0.25950743986483693,0.06248042116598937,-0.38196681508907016,-0.1370480646406037,3.275425510734296e-5
32,Mining of iron ores,igad_to_af,2.240101776085794,1.3772657402249824,-0.45928947189606895,4.939493024067657,0.10384656673651811
32,Mining of iron ores,af_to_igad,-0.32272995415855193,0.06170851201742384,-0.44367641525225976,-0.2017834930648441,1.6959272985650915e-7
33,Other mining and quarring,igad_to_af,-0.3841847862707475,0.04680886834593027,-0.47592848238584773,-0.29244109015564723,2.258013217250197e-16
33,Other mining and quarring,af_to_igad,-0.3394352328501886,0.03105873088871871,-0.40030922679759895,-0.2785612389027783,8.393411429547495e-28
34,"Electricity production, collection, and distribution",igad_to_af,-0.9628468060135585,0.12569381667716814,-1.209202159780188,-0.716491452246929,1.8556290565639482e-14
34,"Electricity production, collection, and distribution",af_to_igad,-0.2254990543357736,0.10310586573855962,-0.42758283777817274,-0.0234152708933745,0.028737903773614522
35,Gas production and distribution,igad_to_af,13.383052010988678,6.810166958684263,0.03537004326284965,26.730733978714504,0.04939598852554674
35,Gas production and distribution,af_to_igad,-0.5896862853397428,0.057132280278616804,-0.7016634970404797,-0.47770907363900583,5.638276823739373e-25
36,Processing/preserving of meat,igad_to_af,-0.4807051430983508,0.036513029403641595,-0.5522693656959403,-0.40914092050076123,1.3897656315169126e-39
36,Processing/preserving of meat,af_to_igad,-0.23954911946070512,0.03323107129635452,-0.3046808223692427,-0.17441741655216753,5.653481009000911e-13
37,Processing/preserving of fish,igad_to_af,-0.26184640761196865,0.04489158050873267,-0.34983228861816495,-0.17386052660577236,5.448453051126001e-9
37,Processing/preserving of fish,af_to_igad,-0.22434937511560152,0.02974942806823293,-0.28265718269000306,-0.1660415675412,4.653076971777486e-14
38,Processing/preserving of fruit & vegetables,igad_to_af,-0.25774715041898133,0.019408616607978345,-0.2957873399603648,-0.21970696087759783,3.0224400721052667e-40
38,Processing/preserving of fruit & vegetables,af_to_igad,-0.22943209268809994,0.02070425494958062,-0.2700116867160131,-0.18885249866018677,1.5444174801752576e-28
39,Vegetable and animal oils and fats,igad_to_af,-0.18544800822162152,0.03462625665236158,-0.2533142241796907,-0.11758179226355238,8.522356312517086e-8
